day,entry_time,exit_time,entry,exit,shares,gross_pnl,cost,net_pnl,reason,generation,hold_seconds,profile
2026-07-16,2026-07-16T13:35:00+00:00,2026-07-16T14:05:00+00:00,751.97,752.97,2.0,2.0,0.6019760000000001,1.398024,target,0,1800,trend_path|rb=False|bps=2.0|frac=False
2026-07-16,2026-07-16T16:13:00+00:00,2026-07-16T18:40:00+00:00,751.97,750.33,2.0,-3.2799999999999727,0.6009200000000001,-3.880919999999973,trailing_stop,0,8820,trend_path|rb=False|bps=2.0|frac=False
2026-07-13,2026-07-13T13:51:00+00:00,2026-07-13T13:55:00+00:00,751.97,752.97,2.6596805723632593,2.6596805723632593,2.0013298402861817,0.6583507320770776,target,0,240,trend_path|rb=False|bps=5.0|frac=True
2026-07-13,2026-07-13T14:16:00+00:00,2026-07-13T14:26:00+00:00,751.97,752.97,2.660556073689212,2.660556073689212,2.0019886287689217,0.6585674449202905,target,0,600,trend_path|rb=False|bps=5.0|frac=True
2026-07-13,2026-07-13T14:37:00+00:00,2026-07-13T15:00:00+00:00,751.97,752.97,2.6614318632086347,2.6614318632086347,2.0026476341086012,0.6587842291000334,target,0,1380,trend_path|rb=False|bps=5.0|frac=True
2026-07-13,2026-07-13T15:13:00+00:00,2026-07-13T16:29:00+00:00,751.97,749.93,2.6623079410163935,-5.431108199673648,1.9992601483062609,-7.430368347979909,trailing_stop,0,4560,trend_path|rb=False|bps=5.0|frac=True
2026-07-14,2026-07-14T14:35:00+00:00,2026-07-14T15:04:00+00:00,751.97,752.97,2.6524267378460804,2.6524267378460804,1.99587154742704,0.6565551904190403,target,0,1740,trend_path|rb=False|bps=5.0|frac=True
2026-07-14,2026-07-14T15:18:00+00:00,2026-07-14T16:02:00+00:00,751.97,750.26,2.6532998513884016,-4.537142745874263,1.9929333178755995,-6.5300760637498625,trailing_stop,0,2640,trend_path|rb=False|bps=5.0|frac=True
2026-07-14,2026-07-14T17:00:00+00:00,2026-07-14T19:55:00+00:00,751.97,752.1,2.6446158931669967,0.34380006611169756,1.9888437132178427,-1.6450436471061451,end_of_day,0,10500,trend_path|rb=False|bps=5.0|frac=True
2026-07-15,2026-07-15T16:03:00+00:00,2026-07-15T17:30:00+00:00,751.97,752.97,2.6424282478525476,2.6424282478525476,1.9883479836616065,0.6540802641909411,target,0,5220,trend_path|rb=False|bps=5.0|frac=True
2026-07-16,2026-07-16T13:35:00+00:00,2026-07-16T14:05:00+00:00,751.97,752.97,2.643298070138265,2.643298070138265,1.9890024988369406,0.6542955713013245,target,0,1800,trend_path|rb=False|bps=5.0|frac=True
2026-07-16,2026-07-16T16:13:00+00:00,2026-07-16T18:40:00+00:00,751.97,750.33,2.644168178748052,-4.336435813146769,1.9861669274665994,-6.322602740613369,trailing_stop,0,8820,trend_path|rb=False|bps=5.0|frac=True
2026-07-13,2026-07-13T13:51:00+00:00,2026-07-13T13:55:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,240,trend_path|rb=False|bps=5.0|frac=False
2026-07-13,2026-07-13T14:16:00+00:00,2026-07-13T14:26:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,600,trend_path|rb=False|bps=5.0|frac=False
2026-07-13,2026-07-13T14:37:00+00:00,2026-07-13T15:00:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,1380,trend_path|rb=False|bps=5.0|frac=False
2026-07-13,2026-07-13T15:13:00+00:00,2026-07-13T16:29:00+00:00,751.97,749.93,2.0,-4.080000000000155,1.5019,-5.581900000000155,trailing_stop,0,4560,trend_path|rb=False|bps=5.0|frac=False
2026-07-14,2026-07-14T14:35:00+00:00,2026-07-14T15:04:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,1740,trend_path|rb=False|bps=5.0|frac=False
2026-07-14,2026-07-14T15:18:00+00:00,2026-07-14T16:02:00+00:00,751.97,750.26,2.0,-3.4200000000000728,1.50223,-4.922230000000073,trailing_stop,0,2640,trend_path|rb=False|bps=5.0|frac=False
2026-07-14,2026-07-14T17:00:00+00:00,2026-07-14T19:55:00+00:00,751.97,752.1,2.0,0.2599999999999909,1.50407,-1.2440700000000091,end_of_day,0,10500,trend_path|rb=False|bps=5.0|frac=False
2026-07-15,2026-07-15T16:03:00+00:00,2026-07-15T17:30:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,5220,trend_path|rb=False|bps=5.0|frac=False
2026-07-16,2026-07-16T13:35:00+00:00,2026-07-16T14:05:00+00:00,751.97,752.97,2.0,2.0,1.5049400000000002,0.49505999999999983,target,0,1800,trend_path|rb=False|bps=5.0|frac=False
2026-07-16,2026-07-16T16:13:00+00:00,2026-07-16T18:40:00+00:00,751.97,750.33,2.0,-3.2799999999999727,1.5023000000000002,-4.782299999999973,trailing_stop,0,8820,trend_path|rb=False|bps=5.0|frac=False
